PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-08T01:30:00Z,2021-07-08T01:00:00Z,PT30M,41.4,73,1.7,9.0,73,491,134,208,105,517,26.8,14.4,0.0,957.0,349,1.2,74,0.23
2021-07-08T02:00:00Z,2021-07-08T01:30:00Z,PT30M,40.7,69,18.0,10.3,75,93,19,93,68,131,27.7,16.3,0.0,957.1,12,0.8,80,0.23
2021-07-08T02:30:00Z,2021-07-08T02:00:00Z,PT30M,39.9,65,38.8,10.4,22,0,0,22,21,22,28.8,17.2,0.0,957.3,72,0.9,86,0.23
2021-07-08T03:00:00Z,2021-07-08T02:30:00Z,PT30M,38.9,61,43.4,9.5,0,0,0,0,0,0,30.1,17.0,0.0,957.8,100,1.9,92,0.23
2021-07-08T03:30:00Z,2021-07-08T03:00:00Z,PT30M,38.2,57,35.7,9.0,0,0,0,0,0,0,31.2,17.1,0.0,958.3,113,2.6,97,0.23
2021-07-08T04:00:00Z,2021-07-08T03:30:00Z,PT30M,37.9,52,25.7,9.0,0,0,0,0,0,0,32.1,17.4,0.0,958.8,126,3.1,102,0.23
2021-07-08T04:30:00Z,2021-07-08T04:00:00Z,PT30M,37.0,47,49.1,10.0,0,0,0,0,0,0,33.3,19.5,0.0,959.4,147,3.7,107,0.23
2021-07-08T05:00:00Z,2021-07-08T04:30:00Z,PT30M,35.6,41,20.8,12.0,0,0,0,0,0,0,35.1,24.1,0.0,960.2,169,4.8,111,0.23
2021-07-08T05:30:00Z,2021-07-08T05:00:00Z,PT30M,34.7,35,28.7,13.5,0,0,0,0,0,0,36.7,28.0,0.0,960.7,174,5.3,115,0.23
2021-07-08T06:00:00Z,2021-07-08T05:30:00Z,PT30M,34.2,28,33.6,14.5,0,0,0,0,0,0,38.1,30.6,0.0,960.9,169,4.7,119,0.23
2021-07-08T06:30:00Z,2021-07-08T06:00:00Z,PT30M,33.9,21,64.3,15.2,0,0,0,0,0,0,39.5,32.6,0.0,961.1,171,4.5,121,0.23
2021-07-08T07:00:00Z,2021-07-08T06:30:00Z,PT30M,33.8,13,51.5,15.7,0,0,0,0,0,0,40.7,33.9,0.0,961.2,180,4.7,123,0.23
2021-07-08T07:30:00Z,2021-07-08T07:00:00Z,PT30M,33.7,5,22.6,16.5,0,0,0,0,0,0,42.0,35.9,0.0,961.4,191,5.0,124,0.23
2021-07-08T08:00:00Z,2021-07-08T07:30:00Z,PT30M,33.4,-4,20.8,17.5,0,0,0,0,0,0,43.1,39.0,0.0,961.6,202,5.5,124,0.23
2021-07-08T08:30:00Z,2021-07-08T08:00:00Z,PT30M,33.2,-12,32.2,18.1,0,0,0,0,0,0,43.6,40.9,0.0,961.6,213,5.3,123,0.23
2021-07-08T09:00:00Z,2021-07-08T08:30:00Z,PT30M,33.1,-20,24.9,18.3,0,0,0,0,0,0,43.4,41.7,0.0,961.4,227,4.4,122,0.23
2021-07-08T09:30:00Z,2021-07-08T09:00:00Z,PT30M,32.9,-27,30.8,18.4,0,0,0,0,0,0,43.3,42.3,0.0,961.3,244,3.4,119,0.23
2021-07-08T10:00:00Z,2021-07-08T09:30:00Z,PT30M,32.8,-34,35.7,18.5,0,0,0,0,0,0,43.2,42.8,0.0,961.4,269,2.4,116,0.23
2021-07-08T10:30:00Z,2021-07-08T10:00:00Z,PT30M,32.5,-41,34.6,18.5,0,0,0,0,0,0,43.6,43.6,0.0,961.5,293,2.0,112,0.23
2021-07-08T11:00:00Z,2021-07-08T10:30:00Z,PT30M,32.1,-46,54.9,18.6,0,0,0,0,0,0,44.2,44.7,0.0,961.8,307,1.6,108,0.23
2021-07-08T11:30:00Z,2021-07-08T11:00:00Z,PT30M,31.9,-52,51.0,18.5,0,0,0,0,0,0,44.4,44.9,0.0,962.0,323,1.1,103,0.23
2021-07-08T12:00:00Z,2021-07-08T11:30:00Z,PT30M,31.9,-56,20.7,18.3,0,0,0,0,0,0,44.2,44.3,0.0,962.0,356,0.5,98,0.23
2021-07-08T12:30:00Z,2021-07-08T12:00:00Z,PT30M,32.0,-61,17.0,18.2,0,0,0,0,0,0,44.1,43.9,0.0,962.1,14,0.4,93,0.23
2021-07-08T13:00:00Z,2021-07-08T12:30:00Z,PT30M,32.1,-65,20.0,18.2,17,11,1,19,16,17,44.0,43.9,0.0,962.3,338,0.6,87,0.23
2021-07-08T13:30:00Z,2021-07-08T13:00:00Z,PT30M,32.4,-69,1.8,18.2,56,161,26,82,48,111,43.9,42.9,0.0,962.5,340,0.9,81,0.23
2021-07-08T14:00:00Z,2021-07-08T13:30:00Z,PT30M,32.9,-72,1.9,17.9,91,300,77,168,99,353,43.6,41.1,0.0,962.7,354,1.2,75,0.23
2021-07-08T14:30:00Z,2021-07-08T14:00:00Z,PT30M,33.5,-76,6.6,17.7,142,321,113,255,187,509,43.3,39.2,0.0,962.9,11,1.3,69,0.23
2021-07-08T15:00:00Z,2021-07-08T14:30:00Z,PT30M,34.2,-79,8.5,17.6,184,364,165,349,281,602,42.9,37.2,0.0,963.0,37,1.3,63,0.23
2021-07-08T15:30:00Z,2021-07-08T15:00:00Z,PT30M,34.9,-83,4.9,17.4,183,515,282,465,387,753,42.2,35.4,0.0,963.0,49,1.6,57,0.23
2021-07-08T16:00:00Z,2021-07-08T15:30:00Z,PT30M,35.6,-87,3.9,17.2,190,596,377,567,492,834,41.4,33.7,0.0,963.0,51,1.9,51,0.23
2021-07-08T16:30:00Z,2021-07-08T16:00:00Z,PT30M,36.3,-91,1.9,16.9,175,695,498,672,603,906,40.8,31.9,0.0,962.9,56,2.0,44,0.23
2021-07-08T17:00:00Z,2021-07-08T16:30:00Z,PT30M,36.9,-95,0.0,16.6,153,784,617,770,708,960,40.6,30.2,0.0,962.9,65,1.9,38,0.23
2021-07-08T17:30:00Z,2021-07-08T17:00:00Z,PT30M,37.5,-100,0.0,16.3,156,810,687,843,792,978,40.5,28.9,0.0,962.9,75,1.8,32,0.23
2021-07-08T18:00:00Z,2021-07-08T17:30:00Z,PT30M,37.9,-107,1.3,16.2,184,786,707,891,850,974,40.4,27.9,0.0,962.8,86,1.7,26,0.23
2021-07-08T18:30:00Z,2021-07-08T18:00:00Z,PT30M,38.4,-117,2.5,16.0,216,755,709,925,891,968,40.0,26.9,0.0,962.7,94,1.5,20,0.23
2021-07-08T19:00:00Z,2021-07-08T18:30:00Z,PT30M,38.8,-133,0.6,15.8,181,822,795,975,946,993,39.2,25.9,0.0,962.4,99,1.3,15,0.23
2021-07-08T19:30:00Z,2021-07-08T19:00:00Z,PT30M,39.3,-160,0.3,15.6,174,838,821,996,968,999,38.9,24.9,0.0,962.2,106,1.1,11,0.23
2021-07-08T20:00:00Z,2021-07-08T19:30:00Z,PT30M,39.8,164,0.5,15.3,178,833,817,995,968,997,38.8,23.8,0.0,961.9,116,1.0,11,0.23
2021-07-08T20:30:00Z,2021-07-08T20:00:00Z,PT30M,40.2,136,0.0,15.0,164,849,823,986,957,1001,38.8,22.9,0.0,961.5,130,0.9,14,0.23
2021-07-08T21:00:00Z,2021-07-08T20:30:00Z,PT30M,40.6,119,0.0,14.7,156,849,801,958,923,999,38.7,22.0,0.0,961.1,147,1.0,19,0.23
2021-07-08T21:30:00Z,2021-07-08T21:00:00Z,PT30M,40.9,108,0.0,14.5,145,850,770,915,874,997,38.5,21.4,0.0,960.7,165,1.0,25,0.23
2021-07-08T22:00:00Z,2021-07-08T21:30:00Z,PT30M,41.1,101,0.0,14.3,137,843,722,859,809,990,38.0,20.9,0.0,960.2,183,1.2,31,0.23
2021-07-08T22:30:00Z,2021-07-08T22:00:00Z,PT30M,41.3,96,0.0,14.2,130,829,659,789,728,978,37.3,20.4,0.0,959.7,195,1.6,37,0.23
2021-07-08T23:00:00Z,2021-07-08T22:30:00Z,PT30M,41.5,91,0.0,14.1,123,809,586,709,636,960,36.5,20.1,0.0,959.2,201,2.1,44,0.23
2021-07-08T23:30:00Z,2021-07-08T23:00:00Z,PT30M,41.6,87,0.0,14.0,114,781,504,618,533,931,36.2,19.8,0.0,959.0,197,2.0,50,0.23
2021-07-09T00:00:00Z,2021-07-08T23:30:00Z,PT30M,41.7,83,0.0,13.8,105,742,414,519,423,889,36.4,19.5,0.0,959.0,181,1.5,56,0.23
2021-07-09T00:30:00Z,2021-07-09T00:00:00Z,PT30M,41.7,80,0.0,13.6,95,689,321,416,311,831,36.9,19.3,0.0,959.0,159,1.0,62,0.23
2021-07-09T01:00:00Z,2021-07-09T00:30:00Z,PT30M,41.6,76,4.4,13.5,106,512,192,297,203,669,37.6,19.2,0.0,958.8,108,0.6,68,0.23
2021-07-09T01:30:00Z,2021-07-09T01:00:00Z,PT30M,40.4,73,17.3,13.7,124,168,46,170,128,290,38.9,20.9,0.0,959.0,50,3.1,74,0.23
2021-07-09T02:00:00Z,2021-07-09T01:30:00Z,PT30M,38.0,69,37.0,14.4,64,31,7,71,61,85,40.8,24.7,0.0,959.6,46,8.0,80,0.23
2021-07-09T02:30:00Z,2021-07-09T02:00:00Z,PT30M,36.9,65,40.1,13.9,20,0,0,20,19,20,41.1,25.4,0.0,959.7,45,9.2,86,0.23
2021-07-09T03:00:00Z,2021-07-09T02:30:00Z,PT30M,37.0,61,28.1,12.3,0,0,0,0,0,0,39.7,22.8,0.0,959.3,44,6.9,92,0.23
2021-07-09T03:30:00Z,2021-07-09T03:00:00Z,PT30M,36.9,57,36.9,11.8,0,0,0,0,0,0,38.7,22.2,0.0,959.1,53,5.1,97,0.23
2021-07-09T04:00:00Z,2021-07-09T03:30:00Z,PT30M,36.5,52,63.7,12.4,0,0,0,0,0,0,38.0,23.6,0.0,959.2,76,4.4,102,0.23
2021-07-09T04:30:00Z,2021-07-09T04:00:00Z,PT30M,36.2,47,44.1,13.3,0,0,0,0,0,0,38.2,25.4,0.0,959.6,81,2.6,107,0.23
2021-07-09T05:00:00Z,2021-07-09T04:30:00Z,PT30M,35.9,41,45.4,14.4,0,0,0,0,0,0,39.2,27.7,0.0,960.3,320,1.5,112,0.23
2021-07-09T05:30:00Z,2021-07-09T05:00:00Z,PT30M,35.5,35,31.4,15.4,0,0,0,0,0,0,40.9,30.2,0.0,961.0,281,4.2,115,0.23
2021-07-09T06:00:00Z,2021-07-09T05:30:00Z,PT30M,34.9,28,25.6,16.2,0,0,0,0,0,0,43.3,33.0,0.0,961.7,264,6.8,119,0.23
2021-07-09T06:30:00Z,2021-07-09T06:00:00Z,PT30M,34.4,21,38.8,16.7,0,0,0,0,0,0,44.6,34.9,0.0,962.0,259,8.0,121,0.23
2021-07-09T07:00:00Z,2021-07-09T06:30:00Z,PT30M,34.0,13,24.6,16.7,0,0,0,0,0,0,44.7,35.6,0.0,962.1,257,7.7,123,0.23
2021-07-09T07:30:00Z,2021-07-09T07:00:00Z,PT30M,33.7,5,33.3,16.7,0,0,0,0,0,0,44.8,36.3,0.0,962.1,256,7.3,124,0.23
2021-07-09T08:00:00Z,2021-07-09T07:30:00Z,PT30M,33.4,-4,49.5,16.8,0,0,0,0,0,0,44.7,37.1,0.0,962.0,258,6.8,124,0.23
2021-07-09T08:30:00Z,2021-07-09T08:00:00Z,PT30M,33.3,-12,69.1,16.9,0,0,0,0,0,0,44.7,37.7,0.0,962.0,258,6.2,123,0.23
2021-07-09T09:00:00Z,2021-07-09T08:30:00Z,PT30M,33.2,-20,63.7,17.0,0,0,0,0,0,0,44.6,38.1,0.0,962.0,256,5.3,122,0.23
2021-07-09T09:30:00Z,2021-07-09T09:00:00Z,PT30M,33.0,-27,33.3,17.1,0,0,0,0,0,0,44.4,38.8,0.0,962.1,256,4.5,119,0.23
2021-07-09T10:00:00Z,2021-07-09T09:30:00Z,PT30M,32.8,-34,24.2,17.3,0,0,0,0,0,0,44.3,39.7,0.0,962.2,259,3.8,116,0.23
2021-07-09T10:30:00Z,2021-07-09T10:00:00Z,PT30M,32.5,-41,23.9,17.5,0,0,0,0,0,0,44.1,41.1,0.0,962.4,261,2.9,112,0.23
2021-07-09T11:00:00Z,2021-07-09T10:30:00Z,PT30M,32.0,-46,24.3,17.8,0,0,0,0,0,0,43.8,42.8,0.0,962.6,262,1.7,108,0.23
2021-07-09T11:30:00Z,2021-07-09T11:00:00Z,PT30M,31.8,-52,24.4,18.0,0,0,0,0,0,0,43.4,43.9,0.0,962.7,262,1.3,103,0.23
2021-07-09T12:00:00Z,2021-07-09T11:30:00Z,PT30M,31.6,-56,23.1,18.0,0,0,0,0,0,0,42.8,44.2,0.0,962.7,261,1.6,98,0.23
2021-07-09T12:30:00Z,2021-07-09T12:00:00Z,PT30M,31.6,-61,22.3,18.1,0,0,0,0,0,0,42.6,44.6,0.0,962.9,261,1.8,93,0.23
2021-07-09T13:00:00Z,2021-07-09T12:30:00Z,PT30M,31.6,-65,18.2,18.3,18,19,2,20,17,18,42.6,45.0,0.0,963.2,260,1.7,87,0.23
2021-07-09T13:30:00Z,2021-07-09T13:00:00Z,PT30M,32.0,-69,2.9,18.2,53,225,35,88,43,127,42.5,44.1,0.0,963.5,264,1.8,81,0.23
2021-07-09T14:00:00Z,2021-07-09T13:30:00Z,PT30M,32.7,-72,4.2,18.0,88,336,86,174,98,377,42.4,41.9,0.0,963.7,269,2.3,75,0.23
2021-07-09T14:30:00Z,2021-07-09T14:00:00Z,PT30M,33.4,-76,5.8,17.8,126,396,140,266,186,572,42.6,39.5,0.0,963.8,270,2.6,69,0.23
2021-07-09T15:00:00Z,2021-07-09T14:30:00Z,PT30M,34.2,-79,8.2,17.5,170,409,185,355,281,635,43.0,37.1,0.0,964.0,267,2.9,63,0.23
2021-07-09T15:30:00Z,2021-07-09T15:00:00Z,PT30M,35.0,-83,6.4,17.1,186,501,273,459,383,742,43.3,34.7,0.0,964.1,268,3.1,57,0.23
2021-07-09T16:00:00Z,2021-07-09T15:30:00Z,PT30M,35.8,-87,5.3,16.8,198,569,361,559,487,815,43.3,32.5,0.0,964.1,271,3.3,51,0.23
2021-07-09T16:30:00Z,2021-07-09T16:00:00Z,PT30M,36.5,-91,2.4,16.5,179,681,487,666,599,897,43.2,30.8,0.0,964.2,275,3.5,44,0.23
2021-07-09T17:00:00Z,2021-07-09T16:30:00Z,PT30M,37.1,-95,1.5,16.4,177,734,578,754,696,937,42.9,29.5,0.0,964.2,280,3.7,38,0.23
2021-07-09T17:30:00Z,2021-07-09T17:00:00Z,PT30M,37.7,-100,2.1,16.4,196,737,624,820,772,948,42.5,28.5,0.0,964.1,283,3.8,32,0.23
2021-07-09T18:00:00Z,2021-07-09T17:30:00Z,PT30M,38.4,-107,0.3,16.5,168,810,728,896,855,981,42.2,27.7,0.0,964.0,284,3.7,26,0.23
2021-07-09T18:30:00Z,2021-07-09T18:00:00Z,PT30M,39.0,-117,2.5,16.5,208,762,716,924,890,967,41.9,26.9,0.0,963.9,287,3.7,20,0.23
2021-07-09T19:00:00Z,2021-07-09T18:30:00Z,PT30M,39.6,-133,0.5,16.5,168,836,807,975,946,993,41.6,26.0,0.0,963.6,290,3.8,15,0.23
2021-07-09T19:30:00Z,2021-07-09T19:00:00Z,PT30M,40.2,-160,0.0,16.5,156,859,841,997,971,1000,41.4,25.1,0.0,963.2,293,4.0,11,0.23
2021-07-09T20:00:00Z,2021-07-09T19:30:00Z,PT30M,40.8,165,0.0,16.4,154,861,845,999,973,1001,41.1,24.2,0.0,962.8,295,4.3,11,0.23
2021-07-09T20:30:00Z,2021-07-09T20:00:00Z,PT30M,41.3,136,0.0,16.2,152,861,834,986,957,1001,40.7,23.3,0.0,962.4,296,4.5,14,0.23
2021-07-09T21:00:00Z,2021-07-09T20:30:00Z,PT30M,41.7,119,0.0,16.0,149,856,808,957,924,999,40.0,22.5,0.0,961.9,296,4.6,19,0.23
2021-07-09T21:30:00Z,2021-07-09T21:00:00Z,PT30M,42.1,109,0.0,15.8,147,845,766,913,873,994,39.4,21.8,0.0,961.5,294,4.9,25,0.23
2021-07-09T22:00:00Z,2021-07-09T21:30:00Z,PT30M,42.5,101,0.0,15.6,143,832,713,856,807,986,38.8,21.1,0.0,961.0,290,5.3,31,0.23
2021-07-09T22:30:00Z,2021-07-09T22:00:00Z,PT30M,42.6,96,0.0,15.4,137,816,649,786,726,973,38.6,20.7,0.0,960.6,289,5.7,37,0.23
2021-07-09T23:00:00Z,2021-07-09T22:30:00Z,PT30M,42.6,91,0.0,15.3,130,792,574,704,633,951,38.8,20.4,0.0,960.4,290,6.1,44,0.23
2021-07-09T23:30:00Z,2021-07-09T23:00:00Z,PT30M,42.6,87,0.0,15.2,122,760,490,612,530,920,39.2,20.4,0.0,960.2,290,6.2,50,0.23
2021-07-10T00:00:00Z,2021-07-09T23:30:00Z,PT30M,42.4,84,0.0,15.2,113,716,400,513,420,875,39.8,20.6,0.0,960.2,290,6.0,56,0.23
2021-07-10T00:30:00Z,2021-07-10T00:00:00Z,PT30M,42.2,80,0.0,15.2,104,656,306,409,308,810,40.7,20.8,0.0,960.2,291,5.5,62,0.23
2021-07-10T01:00:00Z,2021-07-10T00:30:00Z,PT30M,42.0,77,0.4,15.1,93,566,209,302,200,707,42.0,20.9,0.0,960.2,294,4.6,68,0.23
2021-07-10T01:30:00Z,2021-07-10T01:00:00Z,PT30M,41.1,73,10.2,15.0,105,267,75,180,120,367,42.4,21.7,0.0,960.1,305,3.4,74,0.23
2021-07-10T02:00:00Z,2021-07-10T01:30:00Z,PT30M,39.6,69,23.5,14.9,78,15,3,81,74,89,41.9,23.4,0.0,959.8,338,2.5,80,0.23
2021-07-10T02:30:00Z,2021-07-10T02:00:00Z,PT30M,38.1,66,51.8,15.0,16,0,0,16,16,16,42.5,25.6,0.0,960.1,13,1.3,86,0.23
2021-07-10T03:00:00Z,2021-07-10T02:30:00Z,PT30M,36.5,61,70.1,15.2,0,0,0,0,0,0,44.4,28.3,0.0,961.0,136,1.2,92,0.23
2021-07-10T03:30:00Z,2021-07-10T03:00:00Z,PT30M,35.7,57,60.7,15.6,0,0,0,0,0,0,45.4,30.3,0.0,961.5,155,2.6,97,0.23
2021-07-10T04:00:00Z,2021-07-10T03:30:00Z,PT30M,35.6,52,83.4,16.0,0,0,0,0,0,0,45.6,31.3,0.0,961.7,161,3.3,102,0.23
2021-07-10T04:30:00Z,2021-07-10T04:00:00Z,PT30M,35.4,47,72.3,16.5,0,0,0,0,0,0,46.3,32.8,0.0,962.0,161,4.1,107,0.23
2021-07-10T05:00:00Z,2021-07-10T04:30:00Z,PT30M,35.0,42,67.8,17.1,0,0,0,0,0,0,47.5,34.7,0.0,962.5,160,4.9,112,0.23
2021-07-10T05:30:00Z,2021-07-10T05:00:00Z,PT30M,34.8,35,92.9,17.3,0,0,0,0,0,0,47.8,35.4,0.0,962.7,166,4.0,116,0.23
2021-07-10T06:00:00Z,2021-07-10T05:30:00Z,PT30M,34.9,28,96.7,17.0,0,0,0,0,0,0,47.1,34.6,0.0,962.6,205,2.1,119,0.23
2021-07-10T06:30:00Z,2021-07-10T06:00:00Z,PT30M,34.9,21,94.7,16.9,0,0,0,0,0,0,46.7,34.4,0.0,962.5,247,2.1,121,0.23
2021-07-10T07:00:00Z,2021-07-10T06:30:00Z,PT30M,34.6,13,94.8,16.7,0,0,0,0,0,0,46.5,34.6,0.0,962.5,254,2.3,123,0.23
2021-07-10T07:30:00Z,2021-07-10T07:00:00Z,PT30M,34.4,5,95.1,16.6,0,0,0,0,0,0,46.1,34.7,0.0,962.5,249,2.4,124,0.23
2021-07-10T08:00:00Z,2021-07-10T07:30:00Z,PT30M,34.4,-4,92.4,16.5,0,0,0,0,0,0,45.6,34.5,0.0,962.4,234,2.4,124,0.23
2021-07-10T08:30:00Z,2021-07-10T08:00:00Z,PT30M,34.2,-12,94.8,16.4,0,0,0,0,0,0,45.3,34.7,0.0,962.4,234,2.2,124,0.23
2021-07-10T09:00:00Z,2021-07-10T08:30:00Z,PT30M,33.9,-20,94.5,16.4,0,0,0,0,0,0,45.2,35.1,0.0,962.5,256,1.7,122,0.23
2021-07-10T09:30:00Z,2021-07-10T09:00:00Z,PT30M,33.6,-27,96.8,16.2,0,0,0,0,0,0,45.1,35.4,0.0,962.5,283,1.8,119,0.23
2021-07-10T10:00:00Z,2021-07-10T09:30:00Z,PT30M,33.3,-34,96.8,16.0,0,0,0,0,0,0,44.9,35.5,0.0,962.5,298,2.3,116,0.23
2021-07-10T10:30:00Z,2021-07-10T10:00:00Z,PT30M,32.9,-41,91.9,15.8,0,0,0,0,0,0,44.5,36.0,0.0,962.5,303,3.0,112,0.23
2021-07-10T11:00:00Z,2021-07-10T10:30:00Z,PT30M,32.5,-46,66.2,15.9,0,0,0,0,0,0,44.0,36.9,0.0,962.5,302,3.5,108,0.23
2021-07-10T11:30:00Z,2021-07-10T11:00:00Z,PT30M,32.1,-52,55.3,15.9,0,0,0,0,0,0,43.8,37.9,0.0,962.6,300,3.7,103,0.23
2021-07-10T12:00:00Z,2021-07-10T11:30:00Z,PT30M,31.8,-56,55.1,16.1,0,0,0,0,0,0,43.7,38.9,0.0,962.8,295,3.5,98,0.23
2021-07-10T12:30:00Z,2021-07-10T12:00:00Z,PT30M,31.6,-61,25.3,16.2,0,0,0,0,0,0,43.6,39.6,0.0,963.0,289,3.2,93,0.23
2021-07-10T13:00:00Z,2021-07-10T12:30:00Z,PT30M,31.5,-65,27.6,16.3,15,17,2,17,14,15,43.5,40.1,0.0,963.2,282,2.9,87,0.23
2021-07-10T13:30:00Z,2021-07-10T13:00:00Z,PT30M,31.8,-69,2.4,16.3,52,223,35,87,43,123,43.3,39.5,0.0,963.4,274,2.7,81,0.23
2021-07-10T14:00:00Z,2021-07-10T13:30:00Z,PT30M,32.3,-72,4.3,16.2,87,332,84,172,97,372,43.0,38.1,0.0,963.6,266,2.6,75,0.23
2021-07-10T14:30:00Z,2021-07-10T14:00:00Z,PT30M,33.1,-76,0.1,16.1,96,522,184,280,182,663,42.7,36.2,0.0,963.7,257,2.5,69,0.23
2021-07-10T15:00:00Z,2021-07-10T14:30:00Z,PT30M,33.9,-80,2.2,15.9,133,540,242,375,285,730,42.4,34.1,0.0,963.9,247,2.4,63,0.23
2021-07-10T15:30:00Z,2021-07-10T15:00:00Z,PT30M,34.8,-83,4.9,15.8,180,518,282,462,385,754,42.1,32.2,0.0,963.9,239,2.5,57,0.23
2021-07-10T16:00:00Z,2021-07-10T15:30:00Z,PT30M,35.7,-87,6.9,15.6,226,502,317,543,478,775,41.9,30.4,0.0,963.8,235,2.7,51,0.23
2021-07-10T16:30:00Z,2021-07-10T16:00:00Z,PT30M,36.5,-91,6.0,15.5,247,541,386,633,574,828,41.7,28.8,0.0,963.7,238,2.9,45,0.23
2021-07-10T17:00:00Z,2021-07-10T16:30:00Z,PT30M,37.3,-95,4.8,15.4,260,583,457,718,665,874,41.6,27.5,0.0,963.6,248,3.1,38,0.23
2021-07-10T17:30:00Z,2021-07-10T17:00:00Z,PT30M,38.0,-101,6.5,15.4,309,543,460,770,727,872,41.6,26.4,0.0,963.4,260,3.3,32,0.23
2021-07-10T18:00:00Z,2021-07-10T17:30:00Z,PT30M,38.9,-108,2.8,15.5,258,670,602,860,822,936,41.8,25.3,0.0,963.2,273,3.6,26,0.23
2021-07-10T18:30:00Z,2021-07-10T18:00:00Z,PT30M,39.6,-117,9.4,15.5,357,526,494,851,820,884,41.9,24.3,0.0,963.0,281,4.0,20,0.23
2021-07-10T19:00:00Z,2021-07-10T18:30:00Z,PT30M,40.2,-133,12.0,15.5,400,473,457,857,830,869,41.9,23.5,0.0,962.7,286,4.3,15,0.23
2021-07-10T19:30:00Z,2021-07-10T19:00:00Z,PT30M,40.8,-160,13.4,15.4,429,438,429,858,832,859,41.9,22.7,0.0,962.4,288,4.6,12,0.23
2021-07-10T20:00:00Z,2021-07-10T19:30:00Z,PT30M,41.4,165,11.7,15.4,403,482,472,876,850,877,41.8,22.0,0.0,961.9,287,4.9,11,0.23
2021-07-10T20:30:00Z,2021-07-10T20:00:00Z,PT30M,41.9,137,12.2,15.4,406,468,453,858,832,868,41.6,21.3,0.0,961.4,285,5.3,14,0.23
2021-07-10T21:00:00Z,2021-07-10T20:30:00Z,PT30M,42.4,119,3.1,15.3,244,716,675,919,888,956,41.3,20.8,0.0,960.8,281,5.8,19,0.23
2021-07-10T21:30:00Z,2021-07-10T21:00:00Z,PT30M,42.8,109,2.0,15.2,215,742,672,887,850,962,41.1,20.2,0.0,960.3,279,6.2,25,0.23
2021-07-10T22:00:00Z,2021-07-10T21:30:00Z,PT30M,43.0,102,1.7,15.1,200,741,634,834,788,955,41.0,19.7,0.0,959.9,277,6.5,31,0.23
2021-07-10T22:30:00Z,2021-07-10T22:00:00Z,PT30M,43.1,96,0.3,14.9,164,771,613,776,719,957,40.7,19.4,0.0,959.4,278,7.0,37,0.23
2021-07-10T23:00:00Z,2021-07-10T22:30:00Z,PT30M,43.2,92,0.7,14.7,160,735,532,692,625,929,40.3,19.2,0.0,958.9,280,7.6,44,0.23
2021-07-10T23:30:00Z,2021-07-10T23:00:00Z,PT30M,43.1,87,0.0,14.5,139,725,467,607,527,906,39.5,18.9,0.0,958.5,280,7.6,50,0.23
2021-07-11T00:00:00Z,2021-07-10T23:30:00Z,PT30M,42.9,84,0.0,14.1,130,677,378,508,418,857,38.4,18.7,0.0,958.3,278,7.0,56,0.23
2021-07-11T00:30:00Z,2021-07-11T00:00:00Z,PT30M,42.7,80,0.7,13.7,124,589,275,400,307,768,38.8,18.4,0.0,958.5,278,6.2,62,0.23
2021-07-11T01:00:00Z,2021-07-11T00:30:00Z,PT30M,42.6,77,2.8,13.5,121,448,164,285,199,622,40.7,18.2,0.0,959.3,280,5.2,68,0.23
2021-07-11T01:30:00Z,2021-07-11T01:00:00Z,PT30M,42.3,73,0.7,13.3,85,385,104,189,107,438,41.2,18.3,0.0,959.5,277,4.7,75,0.23
2021-07-11T02:00:00Z,2021-07-11T01:30:00Z,PT30M,41.7,69,35.3,13.3,56,62,13,69,52,97,40.3,18.9,0.0,959.3,269,4.9,80,0.23
2021-07-11T02:30:00Z,2021-07-11T02:00:00Z,PT30M,40.6,66,73.8,13.5,10,0,0,10,9,10,40.3,20.3,0.0,959.5,264,4.9,86,0.23
2021-07-11T03:00:00Z,2021-07-11T02:30:00Z,PT30M,38.9,62,81.9,13.9,0,0,0,0,0,0,41.0,22.8,0.0,960.1,261,4.9,92,0.23
2021-07-11T03:30:00Z,2021-07-11T03:00:00Z,PT30M,37.6,57,94.3,14.4,0,0,0,0,0,0,42.6,25.3,0.0,961.0,260,3.4,97,0.23
2021-07-11T04:00:00Z,2021-07-11T03:30:00Z,PT30M,36.5,52,97.0,14.9,0,0,0,0,0,0,45.0,27.7,0.0,962.1,252,0.6,102,0.23
2021-07-11T04:30:00Z,2021-07-11T04:00:00Z,PT30M,35.2,47,97.0,15.5,0,0,0,0,0,0,46.0,31.1,0.0,962.9,185,1.5,107,0.23
2021-07-11T05:00:00Z,2021-07-11T04:30:00Z,PT30M,33.7,42,97.0,16.4,0,0,0,0,0,0,45.5,35.5,0.0,963.3,204,5.0,112,0.23
2021-07-11T05:30:00Z,2021-07-11T05:00:00Z,PT30M,33.2,35,95.7,16.8,0,0,0,0,0,0,44.1,37.7,0.0,963.2,206,5.7,116,0.23
2021-07-11T06:00:00Z,2021-07-11T05:30:00Z,PT30M,33.6,29,92.9,16.9,0,0,0,0,0,0,41.6,37.0,0.0,962.6,206,3.6,119,0.23
